date,medicine_name,quantity_used,season,day_of_week,month
2025-06-13,Ranitidine 150mg,18,Monsoon,4,6
2025-06-13,Diclofenac Gel 30g,7,Monsoon,4,6
2025-06-13,ORS (Orange Flavor),22,Monsoon,4,6
2025-06-13,Dolo 650mg,42,Monsoon,4,6
2025-06-13,Erythromycin 250mg,17,Monsoon,4,6
2025-06-13,Montelukast 10mg,8,Monsoon,4,6
2025-06-13,Carbamazepine 200mg,8,Monsoon,4,6
2025-06-14,Paracetamol 650mg,53,Monsoon,5,6
2025-06-14,Cetirizine 10mg,26,Monsoon,5,6
2025-06-14,Amoxicillin 500mg,19,Monsoon,5,6
2025-06-14,Insulin Glargine 100IU,3,Monsoon,5,6
2025-06-14,Salbutamol Inhaler,8,Monsoon,5,6
2025-06-14,Phenytoin 100mg,5,Monsoon,5,6
2025-06-14,ORS (Oral Rehydration),35,Monsoon,5,6
2025-06-14,Cough Syrup 100ml,11,Monsoon,5,6
2025-06-14,Pantoprazole 40mg,12,Monsoon,5,6
2025-06-14,Metformin 500mg,17,Monsoon,5,6
2025-06-14,Amlodipine 5mg,10,Monsoon,5,6
2025-06-14,Azithromycin 500mg,6,Monsoon,5,6
2025-06-14,Ibuprofen 400mg,14,Monsoon,5,6
2025-06-14,Zinc Tablets 20mg,28,Monsoon,5,6
2025-06-14,Multivitamin Complex,20,Monsoon,5,6
2025-06-14,Folic Acid 5mg,13,Monsoon,5,6
2025-06-14,Atorvastatin 10mg,9,Monsoon,5,6
2025-06-14,Levocetirizine 5mg,10,Monsoon,5,6
2025-06-14,Ranitidine 150mg,22,Monsoon,5,6
2025-06-14,Diclofenac Gel 30g,3,Monsoon,5,6
2025-06-14,ORS (Orange Flavor),19,Monsoon,5,6
2025-06-14,Dolo 650mg,59,Monsoon,5,6
2025-06-14,Erythromycin 250mg,12,Monsoon,5,6
2025-06-14,Montelukast 10mg,11,Monsoon,5,6
2025-06-14,Carbamazepine 200mg,2,Monsoon,5,6
2025-06-15,Paracetamol 650mg,49,Monsoon,6,6
2025-06-15,Cetirizine 10mg,22,Monsoon,6,6
2025-06-15,Amoxicillin 500mg,18,Monsoon,6,6
2025-06-15,Insulin Glargine 100IU,3,Monsoon,6,6
2025-06-15,Salbutamol Inhaler,10,Monsoon,6,6
2025-06-15,Phenytoin 100mg,3,Monsoon,6,6
2025-06-15,ORS (Oral Rehydration),28,Monsoon,6,6
2025-06-15,Cough Syrup 100ml,9,Monsoon,6,6
2025-06-15,Pantoprazole 40mg,12,Monsoon,6,6
2025-06-15,Metformin 500mg,17,Monsoon,6,6
2025-06-15,Amlodipine 5mg,9,Monsoon,6,6
2025-06-15,Azithromycin 500mg,11,Monsoon,6,6
2025-06-15,Ibuprofen 400mg,4,Monsoon,6,6
2025-06-15,Zinc Tablets 20mg,20,Monsoon,6,6
2025-06-15,Multivitamin Complex,17,Monsoon,6,6
2025-06-15,Folic Acid 5mg,12,Monsoon,6,6
2025-06-15,Atorvastatin 10mg,10,Monsoon,6,6
2025-06-15,Levocetirizine 5mg,4,Monsoon,6,6
2025-06-15,Ranitidine 150mg,5,Monsoon,6,6
2025-06-15,Diclofenac Gel 30g,6,Monsoon,6,6
2025-06-15,ORS (Orange Flavor),9,Monsoon,6,6
2025-06-15,Dolo 650mg,47,Monsoon,6,6
2025-06-15,Erythromycin 250mg,13,Monsoon,6,6
2025-06-15,Montelukast 10mg,7,Monsoon,6,6
2025-06-15,Carbamazepine 200mg,4,Monsoon,6,6
2025-06-16,Paracetamol 650mg,53,Monsoon,0,6
2025-06-16,Cetirizine 10mg,23,Monsoon,0,6
2025-06-16,Amoxicillin 500mg,23,Monsoon,0,6
2025-06-16,Insulin Glargine 100IU,7,Monsoon,0,6
2025-06-16,Salbutamol Inhaler,4,Monsoon,0,6
2025-06-16,Phenytoin 100mg,2,Monsoon,0,6
2025-06-16,ORS (Oral Rehydration),24,Monsoon,0,6
2025-06-16,Cough Syrup 100ml,14,Monsoon,0,6
2025-06-16,Pantoprazole 40mg,12,Monsoon,0,6
2025-06-16,Metformin 500mg,17,Monsoon,0,6
2025-06-16,Amlodipine 5mg,14,Monsoon,0,6
2025-06-16,Azithromycin 500mg,11,Monsoon,0,6
2025-06-16,Ibuprofen 400mg,14,Monsoon,0,6
2025-06-16,Zinc Tablets 20mg,32,Monsoon,0,6
2025-06-16,Multivitamin Complex,8,Monsoon,0,6
2025-06-16,Folic Acid 5mg,19,Monsoon,0,6
2025-06-16,Atorvastatin 10mg,7,Monsoon,0,6
2025-06-16,Levocetirizine 5mg,12,Monsoon,0,6
2025-06-16,Ranitidine 150mg,15,Monsoon,0,6
2025-06-16,Diclofenac Gel 30g,9,Monsoon,0,6
2025-06-16,ORS (Orange Flavor),24,Monsoon,0,6
2025-06-16,Dolo 650mg,44,Monsoon,0,6
2025-06-16,Erythromycin 250mg,12,Monsoon,0,6
2025-06-16,Montelukast 10mg,12,Monsoon,0,6
2025-06-16,Carbamazepine 200mg,4,Monsoon,0,6
2025-06-17,Paracetamol 650mg,49,Monsoon,1,6
2025-06-17,Cetirizine 10mg,15,Monsoon,1,6
2025-06-17,Amoxicillin 500mg,18,Monsoon,1,6
2025-06-17,Insulin Glargine 100IU,9,Monsoon,1,6
2025-06-17,Salbutamol Inhaler,4,Monsoon,1,6
2025-06-17,Phenytoin 100mg,3,Monsoon,1,6
2025-06-17,ORS (Oral Rehydration),33,Monsoon,1,6
2025-06-17,Cough Syrup 100ml,12,Monsoon,1,6
2025-06-17,Pantoprazole 40mg,11,Monsoon,1,6
2025-06-17,Metformin 500mg,15,Monsoon,1,6
2025-06-17,Amlodipine 5mg,21,Monsoon,1,6
2025-06-17,Azithromycin 500mg,12,Monsoon,1,6
2025-06-17,Ibuprofen 400mg,23,Monsoon,1,6
2025-06-17,Zinc Tablets 20mg,23,Monsoon,1,6
2025-06-17,Multivitamin Complex,10,Monsoon,1,6
2025-06-17,Folic Acid 5mg,18,Monsoon,1,6
2025-06-17,Atorvastatin 10mg,15,Monsoon,1,6
2025-06-17,Levocetirizine 5mg,15,Monsoon,1,6
2025-06-17,Ranitidine 150mg,18,Monsoon,1,6
2025-06-17,Diclofenac Gel 30g,2,Monsoon,1,6
2025-06-17,ORS (Orange Flavor),18,Monsoon,1,6
2025-06-17,Dolo 650mg,54,Monsoon,1,6
2025-06-17,Erythromycin 250mg,9,Monsoon,1,6
2025-06-17,Montelukast 10mg,7,Monsoon,1,6
2025-06-17,Carbamazepine 200mg,2,Monsoon,1,6
2025-06-18,Paracetamol 650mg,53,Monsoon,2,6
2025-06-18,Cetirizine 10mg,23,Monsoon,2,6
2025-06-18,Amoxicillin 500mg,26,Monsoon,2,6
2025-06-18,Insulin Glargine 100IU,8,Monsoon,2,6
2025-06-18,Salbutamol Inhaler,7,Monsoon,2,6
2025-06-18,Phenytoin 100mg,6,Monsoon,2,6
2025-06-18,ORS (Oral Rehydration),33,Monsoon,2,6
2025-06-18,Cough Syrup 100ml,9,Monsoon,2,6
2025-06-18,Pantoprazole 40mg,15,Monsoon,2,6
2025-06-18,Metformin 500mg,13,Monsoon,2,6
2025-06-18,Amlodipine 5mg,25,Monsoon,2,6
2025-06-18,Azithromycin 500mg,6,Monsoon,2,6
2025-06-18,Ibuprofen 400mg,9,Monsoon,2,6
2025-06-18,Zinc Tablets 20mg,25,Monsoon,2,6
2025-06-18,Multivitamin Complex,10,Monsoon,2,6
2025-06-18,Folic Acid 5mg,14,Monsoon,2,6
2025-06-18,Atorvastatin 10mg,12,Monsoon,2,6
2025-06-18,Levocetirizine 5mg,9,Monsoon,2,6
2025-06-18,Ranitidine 150mg,21,Monsoon,2,6
2025-06-18,Diclofenac Gel 30g,6,Monsoon,2,6
2025-06-18,ORS (Orange Flavor),25,Monsoon,2,6
2025-06-18,Dolo 650mg,54,Monsoon,2,6
2025-06-18,Erythromycin 250mg,15,Monsoon,2,6
2025-06-18,Montelukast 10mg,5,Monsoon,2,6
2025-06-18,Carbamazepine 200mg,3,Monsoon,2,6
2025-06-19,Paracetamol 650mg,36,Monsoon,3,6
2025-06-19,Cetirizine 10mg,26,Monsoon,3,6
2025-06-19,Amoxicillin 500mg,15,Monsoon,3,6
2025-06-19,Insulin Glargine 100IU,5,Monsoon,3,6
2025-06-19,Salbutamol Inhaler,7,Monsoon,3,6
2025-06-19,Phenytoin 100mg,2,Monsoon,3,6
2025-06-19,ORS (Oral Rehydration),29,Monsoon,3,6
2025-06-19,Cough Syrup 100ml,11,Monsoon,3,6
2025-06-19,Pantoprazole 40mg,6,Monsoon,3,6
2025-06-19,Metformin 500mg,19,Monsoon,3,6
2025-06-19,Amlodipine 5mg,17,Monsoon,3,6
2025-06-19,Azithromycin 500mg,14,Monsoon,3,6
2025-06-19,Ibuprofen 400mg,10,Monsoon,3,6
2025-06-19,Zinc Tablets 20mg,27,Monsoon,3,6
2025-06-19,Multivitamin Complex,11,Monsoon,3,6
2025-06-19,Folic Acid 5mg,14,Monsoon,3,6
2025-06-19,Atorvastatin 10mg,16,Monsoon,3,6
2025-06-19,Levocetirizine 5mg,6,Monsoon,3,6
2025-06-19,Ranitidine 150mg,18,Monsoon,3,6
2025-06-19,Diclofenac Gel 30g,4,Monsoon,3,6
2025-06-19,ORS (Orange Flavor),19,Monsoon,3,6
2025-06-19,Dolo 650mg,51,Monsoon,3,6
2025-06-19,Erythromycin 250mg,7,Monsoon,3,6
2025-06-19,Montelukast 10mg,4,Monsoon,3,6
2025-06-19,Carbamazepine 200mg,1,Monsoon,3,6
2025-06-20,Paracetamol 650mg,37,Monsoon,4,6
2025-06-20,Cetirizine 10mg,26,Monsoon,4,6
2025-06-20,Amoxicillin 500mg,21,Monsoon,4,6
2025-06-20,Insulin Glargine 100IU,7,Monsoon,4,6
2025-06-20,Salbutamol Inhaler,6,Monsoon,4,6
2025-06-20,Phenytoin 100mg,4,Monsoon,4,6
2025-06-20,ORS (Oral Rehydration),27,Monsoon,4,6
2025-06-20,Cough Syrup 100ml,5,Monsoon,4,6
2025-06-20,Pantoprazole 40mg,16,Monsoon,4,6
2025-06-20,Metformin 500mg,19,Monsoon,4,6
2025-06-20,Amlodipine 5mg,13,Monsoon,4,6
2025-06-20,Azithromycin 500mg,9,Monsoon,4,6
2025-06-20,Ibuprofen 400mg,11,Monsoon,4,6
2025-06-20,Zinc Tablets 20mg,32,Monsoon,4,6
2025-06-20,Multivitamin Complex,12,Monsoon,4,6
2025-06-20,Folic Acid 5mg,10,Monsoon,4,6
2025-06-20,Atorvastatin 10mg,9,Monsoon,4,6
2025-06-20,Levocetirizine 5mg,17,Monsoon,4,6
2025-06-20,Ranitidine 150mg,16,Monsoon,4,6
2025-06-20,Diclofenac Gel 30g,6,Monsoon,4,6
2025-06-20,ORS (Orange Flavor),18,Monsoon,4,6
2025-06-20,Dolo 650mg,50,Monsoon,4,6
2025-06-20,Erythromycin 250mg,14,Monsoon,4,6
2025-06-20,Montelukast 10mg,9,Monsoon,4,6
2025-06-20,Carbamazepine 200mg,3,Monsoon,4,6
2025-06-21,Paracetamol 650mg,44,Monsoon,5,6
2025-06-21,Cetirizine 10mg,25,Monsoon,5,6
2025-06-21,Amoxicillin 500mg,18,Monsoon,5,6
2025-06-21,Insulin Glargine 100IU,5,Monsoon,5,6
2025-06-21,Salbutamol Inhaler,4,Monsoon,5,6
2025-06-21,Phenytoin 100mg,4,Monsoon,5,6
2025-06-21,ORS (Oral Rehydration),35,Monsoon,5,6
2025-06-21,Cough Syrup 100ml,13,Monsoon,5,6
2025-06-21,Pantoprazole 40mg,15,Monsoon,5,6
2025-06-21,Metformin 500mg,17,Monsoon,5,6
2025-06-21,Amlodipine 5mg,7,Monsoon,5,6
2025-06-21,Azithromycin 500mg,7,Monsoon,5,6
2025-06-21,Ibuprofen 400mg,11,Monsoon,5,6
2025-06-21,Zinc Tablets 20mg,27,Monsoon,5,6
2025-06-21,Multivitamin Complex,6,Monsoon,5,6
2025-06-21,Folic Acid 5mg,12,Monsoon,5,6
2025-06-21,Atorvastatin 10mg,9,Monsoon,5,6
2025-06-21,Levocetirizine 5mg,16,Monsoon,5,6
2025-06-21,Ranitidine 150mg,22,Monsoon,5,6
2025-06-21,Diclofenac Gel 30g,7,Monsoon,5,6
2025-06-21,ORS (Orange Flavor),24,Monsoon,5,6
2025-06-21,Dolo 650mg,51,Monsoon,5,6
2025-06-21,Erythromycin 250mg,12,Monsoon,5,6
2025-06-21,Montelukast 10mg,11,Monsoon,5,6
2025-06-21,Carbamazepine 200mg,2,Monsoon,5,6
2025-06-22,Paracetamol 650mg,50,Monsoon,6,6
2025-06-22,Cetirizine 10mg,11,Monsoon,6,6
2025-06-22,Amoxicillin 500mg,27,Monsoon,6,6
2025-06-22,Insulin Glargine 100IU,1,Monsoon,6,6
2025-06-22,Salbutamol Inhaler,4,Monsoon,6,6
2025-06-22,Phenytoin 100mg,5,Monsoon,6,6
2025-06-22,ORS (Oral Rehydration),40,Monsoon,6,6
2025-06-22,Cough Syrup 100ml,21,Monsoon,6,6
2025-06-22,Pantoprazole 40mg,17,Monsoon,6,6
2025-06-22,Metformin 500mg,16,Monsoon,6,6
2025-06-22,Amlodipine 5mg,16,Monsoon,6,6
2025-06-22,Azithromycin 500mg,11,Monsoon,6,6
2025-06-22,Ibuprofen 400mg,10,Monsoon,6,6
2025-06-22,Zinc Tablets 20mg,24,Monsoon,6,6
2025-06-22,Multivitamin Complex,11,Monsoon,6,6
2025-06-22,Folic Acid 5mg,13,Monsoon,6,6
2025-06-22,Atorvastatin 10mg,10,Monsoon,6,6
2025-06-22,Levocetirizine 5mg,14,Monsoon,6,6
2025-06-22,Ranitidine 150mg,18,Monsoon,6,6
2025-06-22,Diclofenac Gel 30g,6,Monsoon,6,6
2025-06-22,ORS (Orange Flavor),21,Monsoon,6,6
2025-06-22,Dolo 650mg,55,Monsoon,6,6
2025-06-22,Erythromycin 250mg,13,Monsoon,6,6
2025-06-22,Montelukast 10mg,6,Monsoon,6,6
2025-06-22,Carbamazepine 200mg,1,Monsoon,6,6
2025-06-23,Paracetamol 650mg,42,Monsoon,0,6
2025-06-23,Cetirizine 10mg,21,Monsoon,0,6
2025-06-23,Amoxicillin 500mg,23,Monsoon,0,6
2025-06-23,Insulin Glargine 100IU,1,Monsoon,0,6
2025-06-23,Salbutamol Inhaler,9,Monsoon,0,6
2025-06-23,Phenytoin 100mg,1,Monsoon,0,6
2025-06-23,ORS (Oral Rehydration),23,Monsoon,0,6
2025-06-23,Cough Syrup 100ml,15,Monsoon,0,6
2025-06-23,Pantoprazole 40mg,13,Monsoon,0,6
2025-06-23,Metformin 500mg,23,Monsoon,0,6
2025-06-23,Amlodipine 5mg,17,Monsoon,0,6
2025-06-23,Azithromycin 500mg,5,Monsoon,0,6
2025-06-23,Ibuprofen 400mg,14,Monsoon,0,6
2025-06-23,Zinc Tablets 20mg,34,Monsoon,0,6
2025-06-23,Multivitamin Complex,21,Monsoon,0,6
2025-06-23,Folic Acid 5mg,13,Monsoon,0,6
2025-06-23,Atorvastatin 10mg,8,Monsoon,0,6
2025-06-23,Levocetirizine 5mg,12,Monsoon,0,6
2025-06-23,Ranitidine 150mg,17,Monsoon,0,6
2025-06-23,Diclofenac Gel 30g,8,Monsoon,0,6
2025-06-23,ORS (Orange Flavor),24,Monsoon,0,6
2025-06-23,Dolo 650mg,38,Monsoon,0,6
2025-06-23,Erythromycin 250mg,11,Monsoon,0,6
2025-06-23,Montelukast 10mg,9,Monsoon,0,6
2025-06-23,Carbamazepine 200mg,2,Monsoon,0,6
2025-06-24,Paracetamol 650mg,44,Monsoon,1,6
2025-06-24,Cetirizine 10mg,28,Monsoon,1,6
2025-06-24,Amoxicillin 500mg,36,Monsoon,1,6
2025-06-24,Insulin Glargine 100IU,8,Monsoon,1,6
2025-06-24,Salbutamol Inhaler,11,Monsoon,1,6
2025-06-24,Phenytoin 100mg,4,Monsoon,1,6
2025-06-24,ORS (Oral Rehydration),32,Monsoon,1,6
2025-06-24,Cough Syrup 100ml,12,Monsoon,1,6
2025-06-24,Pantoprazole 40mg,22,Monsoon,1,6
2025-06-24,Metformin 500mg,20,Monsoon,1,6
2025-06-24,Amlodipine 5mg,12,Monsoon,1,6
2025-06-24,Azithromycin 500mg,6,Monsoon,1,6
2025-06-24,Ibuprofen 400mg,9,Monsoon,1,6
2025-06-24,Zinc Tablets 20mg,22,Monsoon,1,6
2025-06-24,Multivitamin Complex,20,Monsoon,1,6
2025-06-24,Folic Acid 5mg,13,Monsoon,1,6
2025-06-24,Atorvastatin 10mg,8,Monsoon,1,6
2025-06-24,Levocetirizine 5mg,9,Monsoon,1,6
2025-06-24,Ranitidine 150mg,13,Monsoon,1,6
2025-06-24,Diclofenac Gel 30g,4,Monsoon,1,6
2025-06-24,ORS (Orange Flavor),7,Monsoon,1,6
2025-06-24,Dolo 650mg,61,Monsoon,1,6
2025-06-24,Erythromycin 250mg,19,Monsoon,1,6
2025-06-24,Montelukast 10mg,13,Monsoon,1,6
2025-06-24,Carbamazepine 200mg,4,Monsoon,1,6
2025-06-25,Paracetamol 650mg,32,Monsoon,2,6
2025-06-25,Cetirizine 10mg,31,Monsoon,2,6
2025-06-25,Amoxicillin 500mg,23,Monsoon,2,6
2025-06-25,Insulin Glargine 100IU,8,Monsoon,2,6
2025-06-25,Salbutamol Inhaler,2,Monsoon,2,6
2025-06-25,Phenytoin 100mg,1,Monsoon,2,6
2025-06-25,ORS (Oral Rehydration),29,Monsoon,2,6
2025-06-25,Cough Syrup 100ml,9,Monsoon,2,6
2025-06-25,Pantoprazole 40mg,13,Monsoon,2,6
2025-06-25,Metformin 500mg,30,Monsoon,2,6
2025-06-25,Amlodipine 5mg,16,Monsoon,2,6
2025-06-25,Azithromycin 500mg,13,Monsoon,2,6
2025-06-25,Ibuprofen 400mg,13,Monsoon,2,6
2025-06-25,Zinc Tablets 20mg,25,Monsoon,2,6
2025-06-25,Multivitamin Complex,8,Monsoon,2,6
2025-06-25,Folic Acid 5mg,6,Monsoon,2,6
2025-06-25,Atorvastatin 10mg,12,Monsoon,2,6
2025-06-25,Levocetirizine 5mg,5,Monsoon,2,6
2025-06-25,Ranitidine 150mg,16,Monsoon,2,6
2025-06-25,Diclofenac Gel 30g,12,Monsoon,2,6
2025-06-25,ORS (Orange Flavor),23,Monsoon,2,6
2025-06-25,Dolo 650mg,57,Monsoon,2,6
2025-06-25,Erythromycin 250mg,18,Monsoon,2,6
2025-06-25,Montelukast 10mg,7,Monsoon,2,6
2025-06-25,Carbamazepine 200mg,8,Monsoon,2,6
2025-06-26,Paracetamol 650mg,45,Monsoon,3,6
2025-06-26,Cetirizine 10mg,28,Monsoon,3,6
2025-06-26,Amoxicillin 500mg,29,Monsoon,3,6
2025-06-26,Insulin Glargine 100IU,4,Monsoon,3,6
2025-06-26,Salbutamol Inhaler,9,Monsoon,3,6
2025-06-26,Phenytoin 100mg,1,Monsoon,3,6
2025-06-26,ORS (Oral Rehydration),32,Monsoon,3,6
2025-06-26,Cough Syrup 100ml,10,Monsoon,3,6
2025-06-26,Pantoprazole 40mg,16,Monsoon,3,6
2025-06-26,Metformin 500mg,21,Monsoon,3,6
2025-06-26,Amlodipine 5mg,11,Monsoon,3,6
2025-06-26,Azithromycin 500mg,9,Monsoon,3,6
2025-06-26,Ibuprofen 400mg,14,Monsoon,3,6
2025-06-26,Zinc Tablets 20mg,21,Monsoon,3,6
2025-06-26,Multivitamin Complex,7,Monsoon,3,6
2025-06-26,Folic Acid 5mg,18,Monsoon,3,6
2025-06-26,Atorvastatin 10mg,10,Monsoon,3,6
2025-06-26,Levocetirizine 5mg,9,Monsoon,3,6
2025-06-26,Ranitidine 150mg,12,Monsoon,3,6
2025-06-26,Diclofenac Gel 30g,5,Monsoon,3,6
2025-06-26,ORS (Orange Flavor),15,Monsoon,3,6
2025-06-26,Dolo 650mg,54,Monsoon,3,6
2025-06-26,Erythromycin 250mg,13,Monsoon,3,6
2025-06-26,Montelukast 10mg,7,Monsoon,3,6
2025-06-26,Carbamazepine 200mg,4,Monsoon,3,6
2025-06-27,Paracetamol 650mg,59,Monsoon,4,6
2025-06-27,Cetirizine 10mg,29,Monsoon,4,6
2025-06-27,Amoxicillin 500mg,25,Monsoon,4,6
2025-06-27,Insulin Glargine 100IU,2,Monsoon,4,6
2025-06-27,Salbutamol Inhaler,9,Monsoon,4,6
2025-06-27,Phenytoin 100mg,1,Monsoon,4,6
2025-06-27,ORS (Oral Rehydration),30,Monsoon,4,6
2025-06-27,Cough Syrup 100ml,11,Monsoon,4,6
2025-06-27,Pantoprazole 40mg,14,Monsoon,4,6
2025-06-27,Metformin 500mg,19,Monsoon,4,6
2025-06-27,Amlodipine 5mg,11,Monsoon,4,6
2025-06-27,Azithromycin 500mg,4,Monsoon,4,6
2025-06-27,Ibuprofen 400mg,8,Monsoon,4,6
2025-06-27,Zinc Tablets 20mg,20,Monsoon,4,6
2025-06-27,Multivitamin Complex,5,Monsoon,4,6
2025-06-27,Folic Acid 5mg,18,Monsoon,4,6
2025-06-27,Atorvastatin 10mg,13,Monsoon,4,6
2025-06-27,Levocetirizine 5mg,16,Monsoon,4,6
2025-06-27,Ranitidine 150mg,12,Monsoon,4,6
2025-06-27,Diclofenac Gel 30g,7,Monsoon,4,6
2025-06-27,ORS (Orange Flavor),15,Monsoon,4,6
2025-06-27,Dolo 650mg,63,Monsoon,4,6
2025-06-27,Erythromycin 250mg,14,Monsoon,4,6
2025-06-27,Montelukast 10mg,9,Monsoon,4,6
2025-06-27,Carbamazepine 200mg,1,Monsoon,4,6
2025-06-28,Paracetamol 650mg,41,Monsoon,5,6
2025-06-28,Cetirizine 10mg,12,Monsoon,5,6
2025-06-28,Amoxicillin 500mg,33,Monsoon,5,6
2025-06-28,Insulin Glargine 100IU,5,Monsoon,5,6
2025-06-28,Salbutamol Inhaler,6,Monsoon,5,6
2025-06-28,Phenytoin 100mg,2,Monsoon,5,6
2025-06-28,ORS (Oral Rehydration),31,Monsoon,5,6
2025-06-28,Cough Syrup 100ml,10,Monsoon,5,6
2025-06-28,Pantoprazole 40mg,13,Monsoon,5,6
2025-06-28,Metformin 500mg,28,Monsoon,5,6
2025-06-28,Amlodipine 5mg,12,Monsoon,5,6
2025-06-28,Azithromycin 500mg,13,Monsoon,5,6
2025-06-28,Ibuprofen 400mg,7,Monsoon,5,6
2025-06-28,Zinc Tablets 20mg,19,Monsoon,5,6
2025-06-28,Multivitamin Complex,9,Monsoon,5,6
2025-06-28,Folic Acid 5mg,10,Monsoon,5,6
2025-06-28,Atorvastatin 10mg,13,Monsoon,5,6
2025-06-28,Levocetirizine 5mg,10,Monsoon,5,6
2025-06-28,Ranitidine 150mg,9,Monsoon,5,6
2025-06-28,Diclofenac Gel 30g,4,Monsoon,5,6
2025-06-28,ORS (Orange Flavor),14,Monsoon,5,6
2025-06-28,Dolo 650mg,54,Monsoon,5,6
2025-06-28,Erythromycin 250mg,4,Monsoon,5,6
2025-06-28,Montelukast 10mg,10,Monsoon,5,6
2025-06-28,Carbamazepine 200mg,5,Monsoon,5,6
2025-06-29,Paracetamol 650mg,47,Monsoon,6,6
2025-06-29,Cetirizine 10mg,20,Monsoon,6,6
2025-06-29,Amoxicillin 500mg,27,Monsoon,6,6
2025-06-29,Insulin Glargine 100IU,5,Monsoon,6,6
2025-06-29,Salbutamol Inhaler,6,Monsoon,6,6
2025-06-29,Phenytoin 100mg,1,Monsoon,6,6
2025-06-29,ORS (Oral Rehydration),35,Monsoon,6,6
2025-06-29,Cough Syrup 100ml,16,Monsoon,6,6
2025-06-29,Pantoprazole 40mg,13,Monsoon,6,6
2025-06-29,Metformin 500mg,17,Monsoon,6,6
2025-06-29,Amlodipine 5mg,14,Monsoon,6,6
2025-06-29,Azithromycin 500mg,9,Monsoon,6,6
2025-06-29,Ibuprofen 400mg,13,Monsoon,6,6
2025-06-29,Zinc Tablets 20mg,22,Monsoon,6,6
2025-06-29,Multivitamin Complex,13,Monsoon,6,6
2025-06-29,Folic Acid 5mg,11,Monsoon,6,6
2025-06-29,Atorvastatin 10mg,10,Monsoon,6,6
2025-06-29,Levocetirizine 5mg,9,Monsoon,6,6
2025-06-29,Ranitidine 150mg,19,Monsoon,6,6
2025-06-29,Diclofenac Gel 30g,2,Monsoon,6,6
2025-06-29,ORS (Orange Flavor),20,Monsoon,6,6
2025-06-29,Dolo 650mg,58,Monsoon,6,6
2025-06-29,Erythromycin 250mg,12,Monsoon,6,6
2025-06-29,Montelukast 10mg,12,Monsoon,6,6
2025-06-29,Carbamazepine 200mg,6,Monsoon,6,6
2025-06-30,Paracetamol 650mg,49,Monsoon,0,6
2025-06-30,Cetirizine 10mg,17,Monsoon,0,6
2025-06-30,Amoxicillin 500mg,20,Monsoon,0,6
2025-06-30,Insulin Glargine 100IU,4,Monsoon,0,6
2025-06-30,Salbutamol Inhaler,10,Monsoon,0,6
2025-06-30,Phenytoin 100mg,2,Monsoon,0,6
2025-06-30,ORS (Oral Rehydration),26,Monsoon,0,6
2025-06-30,Cough Syrup 100ml,9,Monsoon,0,6
2025-06-30,Pantoprazole 40mg,18,Monsoon,0,6
2025-06-30,Metformin 500mg,11,Monsoon,0,6
2025-06-30,Amlodipine 5mg,12,Monsoon,0,6
2025-06-30,Azithromycin 500mg,4,Monsoon,0,6
2025-06-30,Ibuprofen 400mg,12,Monsoon,0,6
2025-06-30,Zinc Tablets 20mg,26,Monsoon,0,6
2025-06-30,Multivitamin Complex,10,Monsoon,0,6
2025-06-30,Folic Acid 5mg,20,Monsoon,0,6
2025-06-30,Atorvastatin 10mg,12,Monsoon,0,6
2025-06-30,Levocetirizine 5mg,9,Monsoon,0,6
2025-06-30,Ranitidine 150mg,11,Monsoon,0,6
2025-06-30,Diclofenac Gel 30g,6,Monsoon,0,6
2025-06-30,ORS (Orange Flavor),22,Monsoon,0,6
2025-06-30,Dolo 650mg,58,Monsoon,0,6
2025-06-30,Erythromycin 250mg,15,Monsoon,0,6
2025-06-30,Montelukast 10mg,15,Monsoon,0,6
2025-06-30,Carbamazepine 200mg,7,Monsoon,0,6
2025-07-01,Paracetamol 650mg,44,Monsoon,1,7
2025-07-01,Cetirizine 10mg,24,Monsoon,1,7
2025-07-01,Amoxicillin 500mg,34,Monsoon,1,7
2025-07-01,Insulin Glargine 100IU,5,Monsoon,1,7
2025-07-01,Salbutamol Inhaler,7,Monsoon,1,7
2025-07-01,Phenytoin 100mg,1,Monsoon,1,7
2025-07-01,ORS (Oral Rehydration),36,Monsoon,1,7
2025-07-01,Cough Syrup 100ml,12,Monsoon,1,7
2025-07-01,Pantoprazole 40mg,14,Monsoon,1,7
2025-07-01,Metformin 500mg,19,Monsoon,1,7
2025-07-01,Amlodipine 5mg,20,Monsoon,1,7
2025-07-01,Azithromycin 500mg,4,Monsoon,1,7
2025-07-01,Ibuprofen 400mg,6,Monsoon,1,7
2025-07-01,Zinc Tablets 20mg,26,Monsoon,1,7
2025-07-01,Multivitamin Complex,10,Monsoon,1,7
2025-07-01,Folic Acid 5mg,21,Monsoon,1,7
2025-07-01,Atorvastatin 10mg,15,Monsoon,1,7
2025-07-01,Levocetirizine 5mg,9,Monsoon,1,7
2025-07-01,Ranitidine 150mg,9,Monsoon,1,7
2025-07-01,Diclofenac Gel 30g,3,Monsoon,1,7
2025-07-01,ORS (Orange Flavor),15,Monsoon,1,7
2025-07-01,Dolo 650mg,44,Monsoon,1,7
2025-07-01,Erythromycin 250mg,9,Monsoon,1,7
2025-07-01,Montelukast 10mg,6,Monsoon,1,7
2025-07-01,Carbamazepine 200mg,1,Monsoon,1,7
2025-07-02,Paracetamol 650mg,51,Monsoon,2,7
2025-07-02,Cetirizine 10mg,20,Monsoon,2,7
